Player,Slots,BJ,Craps,Bac,Bingo,Poker,Other,Total Spend,Gender,Age
Player 3947,907.0,288.0,262.0,119.0,0.0,125.0,447.0,2149.0,Female,36.0
Player 3948,905.0,454.0,269.0,67.0,0.0,117.0,1025.0,2837.0,Male,25.0
Player 3949,72.0,22.0,14.0,15.0,0.0,24.0,60.0,207.0,Male,54.0
Player 3950,0.0,0.0,0.0,0.0,0.0,514.0,0.0,514.0,Female,43.0
Player 3951,302.0,0.0,0.0,0.0,117.0,0.0,0.0,419.0,Male,30.0
Player 3952,101.0,26.0,28.0,4.0,0.0,24.0,42.0,224.0,Male,69.0
Player 3953,0.0,0.0,725.0,0.0,0.0,0.0,0.0,725.0,Female,34.0
Player 3954,49.0,30.0,21.0,12.0,0.0,16.0,69.0,197.0,Female,66.0
Player 3955,80.0,41.0,18.0,10.0,0.0,20.0,40.0,210.0,Female,54.0
Player 3956,642.0,335.0,203.0,97.0,0.0,134.0,657.0,2067.0,Female,36.0
Player 3957,63.0,41.0,23.0,6.0,0.0,16.0,47.0,197.0,Male,32.0
Player 3958,52.0,39.0,23.0,13.0,0.0,9.0,63.0,198.0,Male,65.0
Player 3959,998.0,470.0,120.0,93.0,0.0,197.0,527.0,2405.0,Female,36.0
Player 3960,82.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,Female,67.0
Player 3961,39.0,24.0,20.0,5.0,0.0,20.0,42.0,150.0,Male,53.0
Player 3962,88.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,Male,33.0
Player 3963,659.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,Male,67.0
Player 3964,52.0,44.0,21.0,10.0,0.0,25.0,59.0,211.0,Female,58.0
Player 3965,64.0,28.0,8.0,9.0,0.0,15.0,43.0,168.0,Female,48.0
Player 3966,58.0,22.0,22.0,14.0,0.0,17.0,58.0,191.0,Male,57.0
Player 3967,451.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,Female,52.0
Player 3968,0.0,334.0,0.0,0.0,0.0,0.0,0.0,334.0,Female,51.0
Player 3969,800.0,338.0,269.0,118.0,0.0,200.0,448.0,2172.0,Male,30.0
Player 3970,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,Female,37.0
Player 3971,73.0,17.0,33.0,11.0,0.0,32.0,54.0,221.0,Female,40.0
Player 3972,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,Male,57.0
Player 3973,0.0,664.0,0.0,0.0,0.0,0.0,0.0,664.0,Female,50.0
Player 3974,279.0,0.0,0.0,0.0,94.0,0.0,0.0,374.0,Male,32.0
Player 3975,80.0,40.0,19.0,13.0,0.0,18.0,59.0,229.0,Male,34.0
Player 3976,0.0,0.0,0.0,0.0,0.0,0.0,603.0,603.0,Female,45.0
Player 3977,0.0,0.0,0.0,0.0,0.0,482.0,0.0,482.0,Male,28.0
Player 3978,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,Male,49.0
Player 3979,86.0,32.0,18.0,9.0,0.0,16.0,68.0,228.0,Female,67.0
Player 3980,88.0,37.0,27.0,4.0,0.0,18.0,42.0,216.0,Female,34.0
Player 3981,717.0,196.0,275.0,120.0,0.0,248.0,575.0,2131.0,Male,53.0
Player 3982,842.0,3266.0,2431.0,1277.0,0.0,0.0,0.0,7815.0,Female,68.0
Player 3983,1033.0,4521.0,4201.0,1034.0,0.0,0.0,0.0,10789.0,Male,58.0
Player 3984,746.0,377.0,271.0,108.0,0.0,118.0,412.0,2032.0,Male,67.0
Player 3985,78.0,20.0,32.0,6.0,0.0,21.0,35.0,191.0,Female,25.0
Player 3986,0.0,0.0,0.0,0.0,0.0,351.0,0.0,351.0,Female,48.0
Player 3987,94.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,Male,41.0
Player 3988,110.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,Female,49.0
Player 3989,62.0,27.0,35.0,13.0,0.0,33.0,58.0,229.0,Male,42.0
Player 3990,69.0,32.0,11.0,9.0,0.0,26.0,59.0,207.0,Male,26.0
Player 3991,56.0,35.0,17.0,13.0,0.0,29.0,43.0,193.0,Male,42.0
Player 3992,1656.0,4792.0,3758.0,1093.0,0.0,0.0,0.0,11300.0,Male,23.0
Player 3993,547.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,Male,62.0
Player 3994,171.0,0.0,0.0,0.0,70.0,0.0,0.0,241.0,Male,23.0
Player 3995,512.0,0.0,0.0,0.0,88.0,0.0,0.0,600.0,Female,57.0
Player 3996,87.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,Male,35.0
Player 3997,101.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,Female,32.0
Player 3998,856.0,304.0,206.0,150.0,0.0,243.0,717.0,2476.0,Female,24.0
Player 3999,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,Female,40.0
Player 4000,28.0,28.0,27.0,15.0,0.0,17.0,28.0,144.0,Female,49.0
Player 4001,747.0,317.0,202.0,94.0,0.0,277.0,631.0,2267.0,Male,31.0
Player 4002,574.0,426.0,182.0,145.0,0.0,236.0,683.0,2246.0,Female,67.0
Player 4003,1304.0,5448.0,3224.0,361.0,0.0,0.0,0.0,10337.0,Female,40.0
Player 4004,54.0,12.0,21.0,7.0,0.0,15.0,61.0,171.0,Male,60.0
Player 4005,79.0,21.0,15.0,9.0,0.0,22.0,64.0,209.0,Female,23.0
Player 4006,849.0,343.0,223.0,94.0,0.0,155.0,557.0,2220.0,Male,43.0
Player 4007,854.0,341.0,142.0,100.0,0.0,149.0,309.0,1897.0,Female,24.0
Player 4008,548.0,311.0,200.0,113.0,0.0,241.0,561.0,1974.0,Male,33.0
Player 4009,111.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,Male,57.0
Player 4010,108.0,32.0,19.0,8.0,0.0,28.0,30.0,225.0,Male,39.0
Player 4011,665.0,294.0,172.0,48.0,0.0,160.0,441.0,1780.0,Male,30.0
Player 4012,730.0,319.0,189.0,89.0,0.0,289.0,565.0,2181.0,Male,64.0
Player 4013,39.0,24.0,20.0,6.0,0.0,22.0,35.0,146.0,Female,54.0
Player 4014,60.0,27.0,11.0,6.0,0.0,19.0,19.0,143.0,Male,33.0
Player 4015,61.0,29.0,14.0,4.0,0.0,20.0,60.0,189.0,Male,49.0
Player 4016,87.0,14.0,13.0,6.0,0.0,15.0,40.0,176.0,Female,52.0
Player 4017,104.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,Female,69.0
Player 4018,103.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,Female,22.0
Player 4019,1021.0,297.0,228.0,104.0,0.0,219.0,376.0,2244.0,Male,33.0
Player 4020,123.0,41.0,27.0,12.0,0.0,23.0,51.0,277.0,Female,32.0
Player 4021,200.0,322.0,256.0,116.0,0.0,243.0,619.0,1755.0,Female,28.0
Player 4022,170.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,Female,30.0
Player 4023,590.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,Female,44.0
Player 4024,108.0,14.0,20.0,12.0,0.0,15.0,28.0,197.0,Male,65.0
Player 4025,102.0,38.0,7.0,14.0,0.0,24.0,39.0,224.0,Female,48.0
Player 4026,49.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,Male,37.0
Player 4027,197.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,Male,29.0
Player 4028,627.0,278.0,95.0,58.0,0.0,115.0,736.0,1907.0,Female,43.0
Player 4029,140.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,Female,35.0
Player 4030,0.0,0.0,395.0,0.0,0.0,0.0,0.0,395.0,Male,58.0
Player 4031,58.0,40.0,30.0,11.0,0.0,20.0,42.0,200.0,Female,29.0
Player 4032,58.0,42.0,26.0,11.0,0.0,14.0,50.0,201.0,Male,51.0
Player 4033,33.0,35.0,32.0,16.0,0.0,23.0,43.0,183.0,Female,36.0
Player 4034,74.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,Female,31.0
Player 4035,0.0,0.0,0.0,477.0,0.0,0.0,0.0,477.0,Male,29.0
Player 4036,935.0,392.0,178.0,80.0,0.0,162.0,554.0,2300.0,Female,64.0
Player 4037,51.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,Male,65.0
Player 4038,0.0,0.0,0.0,0.0,0.0,0.0,495.0,495.0,Male,36.0
Player 4039,238.0,0.0,0.0,0.0,120.0,0.0,0.0,358.0,Female,53.0
Player 4040,572.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,Female,50.0
Player 4041,56.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,Female,66.0
Player 4042,87.0,39.0,14.0,4.0,0.0,15.0,66.0,225.0,Female,50.0
Player 4043,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,Female,41.0
Player 4044,343.0,273.0,283.0,102.0,0.0,245.0,666.0,1911.0,Female,52.0
Player 4045,86.0,25.0,6.0,6.0,0.0,10.0,44.0,177.0,Male,54.0
Player 4046,254.0,0.0,0.0,0.0,97.0,0.0,0.0,350.0,Male,34.0
Player 4047,72.0,32.0,22.0,5.0,0.0,16.0,48.0,195.0,Female,53.0
Player 4048,84.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,Male,36.0
Player 4049,46.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,Male,46.0
Player 4050,96.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,Male,58.0
Player 4051,98.0,14.0,31.0,10.0,0.0,6.0,58.0,217.0,Male,63.0
Player 4052,991.0,200.0,121.0,116.0,0.0,174.0,544.0,2146.0,Male,67.0
Player 4053,79.0,37.0,22.0,10.0,0.0,25.0,53.0,226.0,Female,41.0
Player 4054,0.0,0.0,244.0,0.0,0.0,0.0,0.0,244.0,Male,42.0
Player 4055,115.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,Male,60.0
Player 4056,554.0,411.0,200.0,116.0,0.0,209.0,339.0,1831.0,Male,36.0
Player 4057,127.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,Female,36.0
Player 4058,143.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,Female,43.0
Player 4059,48.0,23.0,26.0,7.0,0.0,5.0,82.0,192.0,Male,36.0
Player 4060,38.0,41.0,8.0,14.0,0.0,23.0,43.0,166.0,Male,33.0
Player 4061,853.0,505.0,260.0,80.0,0.0,177.0,367.0,2243.0,Male,68.0
Player 4062,544.0,0.0,0.0,0.0,60.0,0.0,0.0,604.0,Female,56.0
Player 4063,1177.0,323.0,188.0,96.0,0.0,260.0,757.0,2801.0,Male,62.0
Player 4064,484.0,313.0,258.0,103.0,0.0,127.0,802.0,2088.0,Female,51.0
Player 4065,131.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,Female,58.0
Player 4066,276.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,Male,62.0
Player 4067,665.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,Female,68.0
Player 4068,126.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,Female,37.0
Player 4069,61.0,25.0,16.0,10.0,0.0,8.0,47.0,168.0,Male,63.0
Player 4070,40.0,33.0,16.0,17.0,0.0,26.0,51.0,183.0,Female,47.0
Player 4071,414.0,0.0,0.0,0.0,114.0,0.0,0.0,528.0,Female,63.0
Player 4072,366.0,378.0,105.0,120.0,0.0,202.0,494.0,1666.0,Female,44.0
Player 4073,374.0,0.0,0.0,0.0,79.0,0.0,0.0,453.0,Female,60.0
Player 4074,0.0,0.0,0.0,0.0,0.0,558.0,0.0,558.0,Female,53.0
Player 4075,59.0,24.0,30.0,8.0,0.0,14.0,56.0,190.0,Female,23.0
Player 4076,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,Female,59.0
Player 4077,1130.0,4859.0,6221.0,1166.0,0.0,0.0,0.0,13377.0,Male,56.0
Player 4078,105.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,Female,41.0
Player 4079,101.0,31.0,22.0,10.0,0.0,11.0,27.0,202.0,Female,22.0
Player 4080,0.0,826.0,0.0,0.0,0.0,0.0,0.0,826.0,Female,46.0
Player 4081,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,Female,31.0
Player 4082,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,Male,65.0
Player 4083,558.0,2903.0,4431.0,1538.0,0.0,0.0,0.0,9431.0,Female,58.0
Player 4084,69.0,34.0,26.0,7.0,0.0,9.0,35.0,180.0,Male,44.0
Player 4085,1020.0,3893.0,5193.0,1509.0,0.0,0.0,0.0,11615.0,Female,42.0
Player 4086,354.0,0.0,0.0,0.0,118.0,0.0,0.0,472.0,Male,48.0
Player 4087,53.0,31.0,29.0,11.0,0.0,14.0,38.0,176.0,Female,27.0
Player 4088,60.0,13.0,19.0,9.0,0.0,20.0,77.0,198.0,Male,24.0
Player 4089,448.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,Female,68.0
Player 4090,58.0,10.0,13.0,12.0,0.0,18.0,56.0,167.0,Male,64.0
Player 4091,290.0,0.0,0.0,0.0,123.0,0.0,0.0,414.0,Male,65.0
Player 4092,43.0,41.0,35.0,11.0,0.0,13.0,58.0,202.0,Female,54.0
Player 4093,0.0,0.0,620.0,0.0,0.0,0.0,0.0,620.0,Female,59.0
Player 4094,113.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,Female,26.0
Player 4095,49.0,26.0,13.0,8.0,0.0,11.0,25.0,133.0,Male,46.0
Player 4096,45.0,41.0,17.0,11.0,0.0,17.0,41.0,172.0,Female,33.0
Player 4097,0.0,0.0,0.0,0.0,0.0,0.0,352.0,352.0,Male,58.0
Player 4098,114.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,Male,40.0
Player 4099,0.0,0.0,0.0,487.0,0.0,0.0,0.0,487.0,Male,24.0
Player 4100,445.0,362.0,188.0,109.0,0.0,185.0,328.0,1616.0,Female,40.0
Player 4101,210.0,293.0,264.0,29.0,0.0,181.0,764.0,1742.0,Female,69.0
Player 4102,0.0,113.0,0.0,0.0,0.0,0.0,0.0,113.0,Female,50.0
Player 4103,98.0,19.0,13.0,14.0,0.0,29.0,59.0,232.0,Female,70.0
Player 4104,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Male,51.0
Player 4105,931.0,3863.0,4132.0,1258.0,0.0,0.0,0.0,10184.0,Male,34.0
Player 4106,922.0,249.0,164.0,82.0,0.0,164.0,790.0,2372.0,Male,57.0
Player 4107,46.0,37.0,21.0,11.0,0.0,28.0,75.0,218.0,Female,61.0
Player 4108,408.0,0.0,0.0,0.0,97.0,0.0,0.0,505.0,Male,60.0
Player 4109,88.0,31.0,19.0,13.0,0.0,25.0,44.0,220.0,Female,30.0
Player 4110,68.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,Female,69.0
Player 4111,377.0,0.0,0.0,0.0,69.0,0.0,0.0,446.0,Female,58.0
Player 4112,272.0,0.0,0.0,0.0,93.0,0.0,0.0,365.0,Male,59.0
Player 4113,573.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,Female,48.0
Player 4114,81.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,Male,56.0
Player 4115,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,Female,29.0
Player 4116,458.0,209.0,92.0,71.0,0.0,292.0,584.0,1707.0,Male,28.0
Player 4117,0.0,0.0,0.0,433.0,0.0,0.0,0.0,433.0,Female,37.0
Player 4118,386.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,Female,60.0
Player 4119,790.0,404.0,174.0,129.0,0.0,195.0,312.0,2004.0,Male,44.0
Player 4120,92.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,Male,25.0
Player 4121,0.0,181.0,0.0,0.0,0.0,0.0,0.0,181.0,Male,61.0
Player 4122,111.0,28.0,9.0,8.0,0.0,20.0,71.0,247.0,Male,35.0
Player 4123,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Female,25.0
Player 4124,117.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,Male,67.0
Player 4125,61.0,29.0,19.0,12.0,0.0,23.0,32.0,176.0,Male,47.0
Player 4126,70.0,26.0,24.0,7.0,0.0,24.0,30.0,181.0,Female,47.0
Player 4127,0.0,0.0,0.0,0.0,0.0,0.0,648.0,648.0,Female,32.0
Player 4128,596.0,337.0,161.0,81.0,0.0,204.0,251.0,1631.0,Male,24.0
Player 4129,98.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,Female,37.0
Player 4130,1145.0,4565.0,4776.0,1123.0,0.0,0.0,0.0,11609.0,Female,40.0
Player 4131,494.0,364.0,274.0,84.0,0.0,172.0,521.0,1909.0,Female,70.0
Player 4132,257.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,Female,31.0
Player 4133,883.0,222.0,191.0,160.0,0.0,211.0,487.0,2154.0,Female,49.0
Player 4134,71.0,26.0,20.0,8.0,0.0,21.0,34.0,179.0,Male,23.0
Player 4135,50.0,33.0,21.0,9.0,0.0,23.0,60.0,197.0,Male,39.0
Player 4136,63.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,Female,64.0
Player 4137,493.0,244.0,206.0,133.0,0.0,187.0,559.0,1822.0,Female,64.0
Player 4138,83.0,42.0,13.0,13.0,0.0,25.0,24.0,201.0,Male,26.0
Player 4139,845.0,3530.0,2901.0,1195.0,0.0,0.0,0.0,8471.0,Female,49.0
Player 4140,86.0,36.0,29.0,11.0,0.0,15.0,58.0,234.0,Male,27.0
Player 4141,53.0,30.0,23.0,12.0,0.0,25.0,36.0,179.0,Male,26.0
Player 4142,712.0,279.0,235.0,88.0,0.0,212.0,684.0,2210.0,Female,26.0
Player 4143,70.0,32.0,20.0,14.0,0.0,19.0,65.0,220.0,Female,66.0
Player 4144,52.0,30.0,12.0,10.0,0.0,16.0,71.0,192.0,Female,69.0
Player 4145,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,Female,58.0
Player 4146,75.0,31.0,22.0,14.0,0.0,12.0,38.0,192.0,Male,48.0
Player 4147,760.0,1197.0,3664.0,1115.0,0.0,0.0,0.0,6735.0,Female,60.0
Player 4148,58.0,39.0,17.0,11.0,0.0,18.0,58.0,201.0,Male,41.0
Player 4149,558.0,169.0,183.0,70.0,0.0,168.0,587.0,1735.0,Female,41.0
Player 4150,74.0,31.0,22.0,11.0,0.0,19.0,54.0,212.0,Female,34.0
Player 4151,36.0,34.0,25.0,13.0,0.0,26.0,50.0,185.0,Male,63.0
Player 4152,759.0,402.0,254.0,124.0,0.0,258.0,397.0,2193.0,Female,48.0
Player 4153,49.0,23.0,29.0,9.0,0.0,24.0,48.0,181.0,Female,41.0
Player 4154,0.0,559.0,0.0,0.0,0.0,0.0,0.0,559.0,Male,35.0
Player 4155,0.0,0.0,0.0,326.0,0.0,0.0,0.0,326.0,Female,30.0
Player 4156,0.0,0.0,750.0,0.0,0.0,0.0,0.0,750.0,Female,67.0
Player 4157,850.0,347.0,307.0,106.0,0.0,189.0,578.0,2376.0,Male,27.0
Player 4158,0.0,426.0,0.0,0.0,0.0,0.0,0.0,426.0,Male,60.0
Player 4159,131.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,Male,29.0
Player 4160,0.0,0.0,0.0,0.0,0.0,490.0,0.0,490.0,Female,35.0
Player 4161,85.0,30.0,20.0,13.0,0.0,29.0,46.0,223.0,Male,67.0
Player 4162,492.0,317.0,137.0,98.0,0.0,263.0,480.0,1788.0,Male,25.0
Player 4163,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,Male,49.0
Player 4164,74.0,19.0,14.0,10.0,0.0,22.0,30.0,169.0,Female,29.0
Player 4165,879.0,294.0,205.0,160.0,0.0,53.0,734.0,2326.0,Female,39.0
Player 4166,132.0,31.0,19.0,14.0,0.0,25.0,68.0,288.0,Female,35.0
Player 4167,454.0,0.0,0.0,0.0,72.0,0.0,0.0,526.0,Female,60.0
Player 4168,239.0,0.0,0.0,0.0,147.0,0.0,0.0,386.0,Male,67.0
Player 4169,680.0,0.0,0.0,0.0,111.0,0.0,0.0,791.0,Male,33.0
Player 4170,85.0,52.0,18.0,10.0,0.0,27.0,49.0,241.0,Female,37.0
Player 4171,76.0,40.0,21.0,8.0,0.0,19.0,30.0,195.0,Female,56.0
Player 4172,830.0,171.0,100.0,106.0,0.0,263.0,417.0,1887.0,Female,64.0
Player 4173,115.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,Female,58.0
Player 4174,39.0,24.0,20.0,9.0,0.0,12.0,77.0,182.0,Male,30.0
Player 4175,84.0,43.0,19.0,16.0,0.0,22.0,64.0,249.0,Male,24.0
Player 4176,106.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,Male,47.0
Player 4177,748.0,1738.0,3299.0,934.0,0.0,0.0,0.0,6719.0,Female,53.0
Player 4178,116.0,37.0,16.0,11.0,0.0,18.0,77.0,275.0,Female,30.0
Player 4179,557.0,0.0,0.0,0.0,127.0,0.0,0.0,684.0,Male,44.0
Player 4180,526.0,0.0,0.0,0.0,98.0,0.0,0.0,624.0,Female,50.0
Player 4181,465.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,Female,31.0
Player 4182,567.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,Female,62.0
Player 4183,445.0,0.0,0.0,0.0,85.0,0.0,0.0,530.0,Female,51.0
Player 4184,383.0,0.0,0.0,0.0,121.0,0.0,0.0,505.0,Female,61.0
Player 4185,1035.0,315.0,258.0,124.0,0.0,221.0,398.0,2352.0,Female,47.0
Player 4186,0.0,460.0,0.0,0.0,0.0,0.0,0.0,460.0,Male,36.0
Player 4187,569.0,0.0,0.0,0.0,139.0,0.0,0.0,708.0,Female,56.0
Player 4188,310.0,0.0,0.0,0.0,89.0,0.0,0.0,399.0,Male,29.0
Player 4189,84.0,5.0,21.0,13.0,0.0,23.0,77.0,221.0,Female,40.0
Player 4190,59.0,20.0,22.0,11.0,0.0,17.0,32.0,161.0,Male,24.0
Player 4191,0.0,514.0,0.0,0.0,0.0,0.0,0.0,514.0,Male,50.0
Player 4192,44.0,17.0,21.0,10.0,0.0,22.0,31.0,145.0,Male,54.0
Player 4193,579.0,334.0,130.0,121.0,0.0,86.0,197.0,1447.0,Female,51.0
Player 4194,117.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,Male,69.0
Player 4195,623.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,Male,64.0
Player 4196,59.0,22.0,22.0,9.0,0.0,22.0,42.0,177.0,Male,25.0
Player 4197,89.0,21.0,19.0,15.0,0.0,24.0,70.0,237.0,Male,30.0
Player 4198,732.0,154.0,266.0,94.0,0.0,175.0,568.0,1990.0,Female,38.0
Player 4199,85.0,33.0,17.0,10.0,0.0,14.0,57.0,215.0,Female,42.0
Player 4200,0.0,0.0,0.0,0.0,0.0,0.0,542.0,542.0,Male,67.0
Player 4201,85.0,29.0,6.0,6.0,0.0,16.0,67.0,209.0,Male,59.0
Player 4202,68.0,16.0,24.0,7.0,0.0,17.0,60.0,192.0,Male,31.0
Player 4203,80.0,27.0,25.0,11.0,0.0,27.0,66.0,237.0,Female,37.0
Player 4204,0.0,0.0,0.0,0.0,0.0,741.0,0.0,741.0,Male,27.0
Player 4205,58.0,31.0,19.0,3.0,0.0,13.0,73.0,197.0,Male,70.0
Player 4206,0.0,275.0,0.0,0.0,0.0,0.0,0.0,275.0,Female,48.0
Player 4207,563.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,Female,62.0
Player 4208,690.0,301.0,179.0,61.0,0.0,205.0,228.0,1663.0,Female,44.0
Player 4209,95.0,28.0,16.0,14.0,0.0,18.0,44.0,214.0,Male,63.0
Player 4210,848.0,358.0,202.0,125.0,0.0,230.0,583.0,2346.0,Female,42.0
Player 4211,335.0,0.0,0.0,0.0,170.0,0.0,0.0,505.0,Female,50.0
Player 4212,122.0,33.0,34.0,6.0,0.0,25.0,46.0,265.0,Female,28.0
Player 4213,0.0,0.0,0.0,0.0,0.0,0.0,621.0,621.0,Male,44.0
Player 4214,45.0,59.0,21.0,11.0,0.0,16.0,66.0,218.0,Male,69.0
Player 4215,406.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,Male,37.0
Player 4216,464.0,0.0,0.0,0.0,101.0,0.0,0.0,565.0,Male,43.0
Player 4217,621.0,358.0,329.0,128.0,0.0,286.0,688.0,2409.0,Male,32.0
Player 4218,55.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,Male,54.0
Player 4219,602.0,3756.0,2161.0,1018.0,0.0,0.0,0.0,7536.0,Male,70.0
Player 4220,441.0,0.0,0.0,0.0,126.0,0.0,0.0,567.0,Female,55.0
Player 4221,104.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,Female,53.0
Player 4222,55.0,40.0,26.0,15.0,0.0,20.0,57.0,213.0,Male,61.0
Player 4223,152.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,Male,52.0
Player 4224,75.0,28.0,22.0,10.0,0.0,16.0,27.0,178.0,Female,46.0
Player 4225,38.0,21.0,20.0,11.0,0.0,30.0,53.0,173.0,Male,53.0
Player 4226,93.0,27.0,13.0,11.0,0.0,11.0,32.0,187.0,Male,62.0
Player 4227,58.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,Female,65.0
Player 4228,689.0,238.0,325.0,41.0,0.0,225.0,636.0,2155.0,Female,67.0
Player 4229,684.0,302.0,213.0,132.0,0.0,132.0,446.0,1910.0,Male,25.0
Player 4230,60.0,37.0,18.0,11.0,0.0,28.0,41.0,195.0,Male,50.0
Player 4231,586.0,373.0,243.0,61.0,0.0,205.0,542.0,2010.0,Female,38.0
Player 4232,75.0,31.0,17.0,6.0,0.0,20.0,27.0,174.0,Male,29.0
Player 4233,826.0,6750.0,3070.0,613.0,0.0,0.0,0.0,11260.0,Male,69.0
Player 4234,59.0,34.0,23.0,12.0,0.0,21.0,22.0,171.0,Male,52.0
Player 4235,0.0,0.0,0.0,0.0,0.0,603.0,0.0,603.0,Male,43.0
Player 4236,794.0,252.0,157.0,93.0,0.0,217.0,461.0,1973.0,Female,68.0
Player 4237,498.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,Female,68.0
Player 4238,0.0,0.0,0.0,304.0,0.0,0.0,0.0,304.0,Male,46.0
Player 4239,360.0,0.0,0.0,0.0,68.0,0.0,0.0,428.0,Male,40.0
Player 4240,60.0,36.0,17.0,10.0,0.0,31.0,85.0,239.0,Male,40.0
Player 4241,10.0,16.0,11.0,12.0,0.0,13.0,46.0,108.0,Female,28.0
Player 4242,74.0,32.0,25.0,12.0,0.0,23.0,25.0,192.0,Female,66.0
Player 4243,0.0,0.0,0.0,0.0,0.0,498.0,0.0,498.0,Male,23.0
Player 4244,251.0,0.0,0.0,0.0,56.0,0.0,0.0,306.0,Female,26.0
Player 4245,80.0,36.0,20.0,9.0,0.0,21.0,59.0,225.0,Female,30.0
Player 4246,64.0,12.0,31.0,7.0,0.0,25.0,50.0,189.0,Female,28.0
Player 4247,78.0,30.0,16.0,7.0,0.0,20.0,79.0,229.0,Female,43.0
Player 4248,71.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,Female,21.0
Player 4249,589.0,290.0,267.0,114.0,0.0,98.0,271.0,1630.0,Female,59.0
Player 4250,92.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,Male,66.0
Player 4251,85.0,13.0,23.0,6.0,0.0,10.0,47.0,184.0,Female,43.0
Player 4252,443.0,0.0,0.0,0.0,96.0,0.0,0.0,538.0,Female,36.0
Player 4253,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,Female,57.0
